"propadult","temperature","taxa"
"0.0156386561874741","1","CHIR"
"0.0239247023849192","1","CHIR"
"0.0103154657312208","1","CHIR"
"0.00589419072938037","1","CHIR"
"0.0201715115179747","1","CHIR"
"0.0361288828735097","1","CHIR"
"0.00862074875262428","1","CHIR"
"0.00787215844212726","1","CHIR"
"0.03101582668683","1","CHIR"
"0.0422244179957838","1","CHIR"
"0.0107966985657321","1","CHIR"
"0.0140948252467335","1","CHIR"
"0.065095874100854","1","CHIR"
"0.0822057985320203","1","CHIR"
"0.0521200395876825","1","CHIR"
"0.00894017849092896","1","CHIR"
"0.0149854940488331","1","CHIR"
"0.0901281597274907","1","CHIR"
"0.0938162422080605","1","CHIR"
"0.0523014361409116","1","CHIR"
"0.0130375967127442","1","CHIR"
"0.0216913524271911","1","CHIR"
"0.0874999084342389","1","CHIR"
"0.0842353158877795","1","CHIR"
"0.0355899631644453","1","CHIR"
"0.00776301771300781","1","CHIR"
"0.0128322406215464","1","CHIR"
"0.02945250835265","1","CHIR"
"0.0115981273095021","1","CHIR"
"0.00542439561266942","1","CHIR"
"0.0120150995078102","1","CHIR"
"0.0218035490557646","1","CHIR"
"0.0182766228395652","1","CHIR"
"0.00908374153581177","1","CHIR"
"0.0161854821598583","1","CHIR"
"0.035949023874648","1","CHIR"
"0.0219404677521988","1","CHIR"
"0.0230564805070581","1","CHIR"
"0.0347969374953435","1","CHIR"
"0.0508245627685813","1","CHIR"
"0.0571333529949341","1","CHIR"
"0.0112792951180037","1","CHIR"
"0.0164643874200084","1","CHIR"
"0.0785039516936702","1","CHIR"
"0.0839350020431439","1","CHIR"
"0.0495434672897733","1","CHIR"
"0.0168631106461573","1","CHIR"
"0.0284498220410923","1","CHIR"
"0.0453010882026094","1","CHIR"
"0.0460849615504578","1","CHIR"
"0.0522872463483723","1","CHIR"
"0.011283591734817","1","CHIR"
"0.00617676920790759","1","CHIR"
"0.0183659035356482","1","CHIR"
"0.0277182562006857","1","CHIR"
"0.0074320622573914","1","CHIR"
"0.00769670847054298","1","CHIR"
"0.00541559032714637","1","CHIR"
"0.0250064801023739","1","CHIR"
"0.016198830209664","1","CHIR"
"0.0115005489710975","1","CHIR"
"0.0336728321141717","1","CHIR"
"0.0260063621359694","1","CHIR"
"0.0199712387152173","1","CHIR"
"0.0285795498117233","1","CHIR"
"0.0585312197137704","1","CHIR"
"0.0271952999707723","1","CHIR"
"0.0246704910045715","1","CHIR"
"0.0591602306570321","1","CHIR"
"0.0454873059679548","1","CHIR"
"0.0373249033481557","1","CHIR"
"0.0202742776757931","1","CHIR"
"0.0268000379324788","1","CHIR"
"0.0705380863397704","1","CHIR"
"0.038308844895049","1","CHIR"
"0.0412818358596845","1","CHIR"
"0.023682297452966","1","CHIR"
"0.0151424210694634","1","CHIR"
"0.0137322748781075","1","CHIR"
"0.0211666921080635","1","CHIR"
"0.0119849894583969","1","CHIR"
"0.00636355106271138","1","CHIR"
"0.0179448976757595","1","CHIR"
"0.0343970442493553","1","CHIR"
"0.00937784113475602","1","CHIR"
"0.00809176571442949","1","CHIR"
"0.0289738014405648","1","CHIR"
"0.0390420422371116","1","CHIR"
"0.0115699590044452","1","CHIR"
"0.015306485922297","1","CHIR"
"0.0631773284035693","1","CHIR"
"0.0744710654339403","1","CHIR"
"0.045818986543816","1","CHIR"
"0.00986586602128222","1","CHIR"
"0.0175914218227795","1","CHIR"
"0.0878690758819489","1","CHIR"
"0.0817837571204413","1","CHIR"
"0.0455571894446","1","CHIR"
"0.0142453745391445","1","CHIR"
"0.0249547638206385","1","CHIR"
"0.0836408799249055","1","CHIR"
"0.0739096230904629","1","CHIR"
"0.0326714990202639","1","CHIR"
"0.00842234821083493","1","CHIR"
"0.0137960486462078","1","CHIR"
"0.0270412181696597","1","CHIR"
"0.0114784719143276","1","CHIR"
"0.00560263881807717","1","CHIR"
"0.0123489128610461","1","CHIR"
"0.0222006255858699","1","CHIR"
"0.0172527576654665","1","CHIR"
"0.00924006156740604","1","CHIR"
"0.0170503419659195","1","CHIR"
"0.034841612471546","1","CHIR"
"0.0213284040944408","1","CHIR"
"0.0222910326359338","1","CHIR"
"0.0360717440129852","1","CHIR"
"0.0528772997118684","1","CHIR"
"0.0519664948985517","1","CHIR"
"0.0113918473813058","1","CHIR"
"0.0178739081080007","1","CHIR"
"0.0796099176720258","1","CHIR"
"0.0813215409020123","1","CHIR"
"0.0481713393667248","1","CHIR"
"0.0159259101325987","1","CHIR"
"0.027451728133873","1","CHIR"
"0.0554032088014459","1","CHIR"
"0.0502814951766505","1","CHIR"
"0.0434392502361481","1","CHIR"
"0.00982855492011939","1","CHIR"
"0.00756054537405015","1","CHIR"
"0.0202828107561221","1","CHIR"
"0.0230443720568923","1","CHIR"
"0.00678797199008754","1","CHIR"
"0.00839652719044274","1","CHIR"
"0.00531693797924213","1","CHIR"
"0.0226241345830645","1","CHIR"
"0.0186405967064169","1","CHIR"
"0.0120021631609525","1","CHIR"
"0.0302649661984526","1","CHIR"
"0.0245033423643955","1","CHIR"
"0.0226507295281239","1","CHIR"
"0.031509946338789","1","CHIR"
"0.0561125655962838","1","CHIR"
"0.0247791199126575","1","CHIR"
"0.0242280746561986","1","CHIR"
"0.063264752468401","1","CHIR"
"0.0442940626307427","1","CHIR"
"0.0377583015667596","1","CHIR"
"0.0199709950242114","1","CHIR"
"0.0253809683470485","1","CHIR"
"0.0713852371437841","1","CHIR"
"0.0417293926779873","1","CHIR"
"0.0445112510384323","1","CHIR"
"0.0221578665095386","1","CHIR"
"0.0138664065692315","1","CHIR"
"0.0146935564048255","1","CHIR"
"0.0234343857683887","1","CHIR"
"0.0111317476918071","1","CHIR"
"0.00595382053384936","1","CHIR"
"0.0189195013481745","1","CHIR"
"0.0350661566528493","1","CHIR"
"0.00920361344152422","1","CHIR"
"0.00802369217117963","1","CHIR"
"0.0290923339165314","1","CHIR"
"0.0414308559924745","1","CHIR"
"0.0113913334975574","1","CHIR"
"0.0144556711777043","1","CHIR"
"0.0619170523678013","1","CHIR"
"0.0796853293894696","1","CHIR"
"0.05137817459372","1","CHIR"
"0.0092881815321431","1","CHIR"
"0.015508099585956","1","CHIR"
"0.086438507983776","1","CHIR"
"0.0930843314379466","1","CHIR"
"0.0509512810509122","1","CHIR"
"0.0132014536787144","1","CHIR"
"0.0221594768310007","1","CHIR"
"0.0822086626344343","1","CHIR"
"0.0852184831979032","1","CHIR"
"0.0365029422153426","1","CHIR"
"0.00770445269475911","1","CHIR"
"0.0119764335922361","1","CHIR"
"0.0295960447770763","1","CHIR"
"0.0126173413124109","1","CHIR"
"0.00526658467751995","1","CHIR"
"0.0109884451398651","1","CHIR"
"0.0228362580327381","1","CHIR"
"0.0189814152255551","1","CHIR"
"0.00890273222481755","1","CHIR"
"0.0161498237402627","1","CHIR"
"0.0361086353676447","1","CHIR"
"0.0219855099864028","1","CHIR"
"0.0224744967914803","1","CHIR"
"0.0370132104315663","1","CHIR"
"0.0537342951788158","1","CHIR"
"0.0535494284689232","1","CHIR"
"0.0111714192076818","1","CHIR"
"0.0168064001749835","1","CHIR"
"0.080844312141135","1","CHIR"
"0.0856164553855542","1","CHIR"
"0.0477793607075999","1","CHIR"
"0.0153611478291109","1","CHIR"
"0.0263717565120113","1","CHIR"
"0.0528422607264112","1","CHIR"
"0.0490425008508741","1","CHIR"
"0.0455775758688966","1","CHIR"
"0.0102593155481387","1","CHIR"
"0.00732558384962748","1","CHIR"
"0.0197898429583708","1","CHIR"
"0.0235968702150815","1","CHIR"
"0.00694007046793763","1","CHIR"
"0.00822936613997956","1","CHIR"
"0.00532476761332158","1","CHIR"
"0.023218426056144","1","CHIR"
"0.0184149538499061","1","CHIR"
"0.0119211117304583","1","CHIR"
"0.0314171518874455","1","CHIR"
"0.0249617646930568","1","CHIR"
"0.0215747961372623","1","CHIR"
"0.0305234521627853","1","CHIR"
"0.0566537786317673","1","CHIR"
"0.0257754574973585","1","CHIR"
"0.0246593500474858","1","CHIR"
"0.0609593018954517","1","CHIR"
"0.0437929887780893","1","CHIR"
"0.0387282646816345","1","CHIR"
"0.0204295167800486","1","CHIR"
"0.0253826802359874","1","CHIR"
"0.068998958732767","1","CHIR"
"0.0415409240840543","1","CHIR"
"0.0435720785026586","1","CHIR"
"0.0220806153067561","1","CHIR"
"0.0142067783386209","1","CHIR"
"0.0147273100469319","1","CHIR"
"0.022874910723873","1","CHIR"
"0.0111274256380965","1","CHIR"
"0.00599350370828255","1","CHIR"
"0.0187475985706786","1","CHIR"
"0.0347833211014331","1","CHIR"
"0.00931866403546402","1","CHIR"
"0.00818126768942622","1","CHIR"
"0.0284273403129985","1","CHIR"
"0.0407651978167165","1","CHIR"
"0.0116963764706003","1","CHIR"
"0.0145967570443121","1","CHIR"
"0.061573529580254","1","CHIR"
"0.0782977943437916","1","CHIR"
"0.0499315809485152","1","CHIR"
"0.00949563673736847","1","CHIR"
"0.0160420643942633","1","CHIR"
"0.0865696953531951","1","CHIR"
"0.0876866631241016","1","CHIR"
"0.0514673052187524","1","CHIR"
"0.0137206075548792","1","CHIR"
"0.0219611227454884","1","CHIR"
"0.0841729087670847","1","CHIR"
"0.0801725750001471","1","CHIR"
"0.0361560034233135","1","CHIR"
"0.0079296765161453","1","CHIR"
"0.0125723355508911","1","CHIR"
"0.0287197132023704","1","CHIR"
"0.012174022099219","1","CHIR"
"0.00544833528989695","1","CHIR"
"0.0115584213140247","1","CHIR"
"0.0220485798934123","1","CHIR"
"0.0183601864025039","1","CHIR"
"0.00916226417721241","1","CHIR"
"0.0161452977035327","1","CHIR"
"0.0354325453974574","1","CHIR"
"0.0225205973823194","1","CHIR"
"0.0225415276272347","1","CHIR"
"0.0352498330834126","1","CHIR"
"0.0515401682666406","1","CHIR"
"0.0535091881275164","1","CHIR"
"0.0116768935797459","1","CHIR"
"0.0175198372407262","1","CHIR"
"0.0772669734366212","1","CHIR"
"0.0801238636248158","1","CHIR"
"0.049141509581261","1","CHIR"
"0.0164191823405048","1","CHIR"
"0.0263909298394133","1","CHIR"
"0.0508673331389646","1","CHIR"
"0.0501509354652196","1","CHIR"
"0.049325746947896","1","CHIR"
"0.0100500598183148","1","CHIR"
"0.00668737300118958","1","CHIR"
"0.0205496047663651","1","CHIR"
"0.0256506304532797","1","CHIR"
"0.00665958508358197","1","CHIR"
"0.00813497201357757","1","CHIR"
"0.00557951509262019","1","CHIR"
"0.0234089738951957","1","CHIR"
"0.0177400264907126","1","CHIR"
"0.0119382661187283","1","CHIR"
"0.0316837002857281","1","CHIR"
"0.0239315773874585","1","CHIR"
"0.0212748148788677","1","CHIR"
"0.0311209036729203","1","CHIR"
"0.0576389227581145","1","CHIR"
"0.0244531410226318","1","CHIR"
"0.0242437708107016","1","CHIR"
"0.0653112828186728","1","CHIR"
"0.0463825947106994","1","CHIR"
"0.038034476211129","1","CHIR"
"0.0187125150303287","1","CHIR"
"0.0254662784810172","1","CHIR"
"0.0761317419616602","1","CHIR"
"0.042105256204578","1","CHIR"
"0.0426932232710738","1","CHIR"
"0.0208347520158866","1","CHIR"
"0.0148563746764252","1","CHIR"
"0.0155620081235784","1","CHIR"
"0.0223485615293096","1","CHIR"
"0.0104193562007459","1","CHIR"
"0.00613021933301055","1","CHIR"
"0.020466851126269","1","CHIR"
"0.0359313801219275","1","CHIR"
"0.00854216816335784","1","CHIR"
"0.00784231226303172","1","CHIR"
"0.031728905632692","1","CHIR"
"0.0409477562871785","1","CHIR"
"0.0104317826311036","1","CHIR"
"0.0144046066479554","1","CHIR"
"0.0661120160233743","1","CHIR"
"0.0781387804216835","1","CHIR"
"0.046176621816519","1","CHIR"
"0.00945253541273358","1","CHIR"
"0.0169399886178104","1","CHIR"
"0.0885256159704748","1","CHIR"
"0.0870008545045212","1","CHIR"
"0.0452800060464139","1","CHIR"
"0.0139606335209464","1","CHIR"
"0.0250820917372814","1","CHIR"
"0.085412289538586","1","CHIR"
"0.0778003885729038","1","CHIR"
"0.0323564175735128","1","CHIR"
"0.0087481601389598","1","CHIR"
"0.0143709421144984","1","CHIR"
"0.0260609684815447","1","CHIR"
"0.0106004718764151","1","CHIR"
"0.00602626052877911","1","CHIR"
"0.0129659851450738","1","CHIR"
"0.0199610210911211","1","CHIR"
"0.0161427691200918","1","CHIR"
"0.00992692930642455","1","CHIR"
"0.0181708257783245","1","CHIR"
"0.0332613541277948","1","CHIR"
"0.0194362908232779","1","CHIR"
"0.0234231999522739","1","CHIR"
"0.039064038519574","1","CHIR"
"0.0501742518833163","1","CHIR"
"0.0482028688291206","1","CHIR"
"0.0116969330392143","1","CHIR"
"0.0187383583233618","1","CHIR"
"0.0780037748840753","1","CHIR"
"0.0821622166331681","1","CHIR"
"0.0451195191731734","1","CHIR"
"0.0168101450246255","1","CHIR"
"0.03001481153314","1","CHIR"
"0.0499015770982095","1","CHIR"
"0.0452945394375611","1","CHIR"
"0.0428248597200251","1","CHIR"
"0.0116556972425151","1","CHIR"
"0.00776826115521155","1","CHIR"
"0.0177690974172905","1","CHIR"
"0.0221653985796619","1","CHIR"
"0.00772293506578915","1","CHIR"
"0.0083384785896521","1","CHIR"
"0.00479066631312009","1","CHIR"
"0.0227053676870028","1","CHIR"
"0.018960047470024","1","CHIR"
"0.0117856069389164","1","CHIR"
"0.0301377995022674","1","CHIR"
"0.0276693132822381","1","CHIR"
"0.0223742464773914","1","CHIR"
"0.0273623368324659","1","CHIR"
"0.0525833695786413","1","CHIR"
"0.0279547456137304","1","CHIR"
"0.0268043815940196","1","CHIR"
"0.0612567892997483","1","CHIR"
"0.0407937223820098","1","CHIR"
"0.035078842508664","1","CHIR"
"0.0218180390262043","1","CHIR"
"0.0279704383180982","1","CHIR"
"0.0724543946971374","1","CHIR"
"0.0376625663151142","1","CHIR"
"0.0390224166719013","1","CHIR"
"0.0245110361333772","1","CHIR"
"0.0155493186080363","1","CHIR"
"0.0134814435315783","1","CHIR"
"0.0207597706170675","1","CHIR"
"0.0123645657852039","1","CHIR"
"0.00634750024561538","1","CHIR"
"0.0177045763201393","1","CHIR"
"0.033019786996045","1","CHIR"
"0.00969601087700754","1","CHIR"
"0.00842899580729554","1","CHIR"
"0.0280838254663991","1","CHIR"
"0.0395578517866576","1","CHIR"
"0.0117251031743688","1","CHIR"
"0.0149679530349792","1","CHIR"
"0.0601732272111148","1","CHIR"
"0.0762396040009665","1","CHIR"
"0.0457478237575823","1","CHIR"
"0.00979554140812497","1","CHIR"
"0.0175820508091118","1","CHIR"
"0.0852192653006464","1","CHIR"
"0.0896438686378531","1","CHIR"
"0.0444501505515832","1","CHIR"
"0.01338008178506","1","CHIR"
"0.0247330633697336","1","CHIR"
"0.0830252443946821","1","CHIR"
"0.0818993903685168","1","CHIR"
"0.0309693532233976","1","CHIR"
"0.00779786443768756","1","CHIR"
"0.013730594388056","1","CHIR"
"0.0304577631209471","1","CHIR"
"0.011383411782402","1","CHIR"
"0.00505057981033149","1","CHIR"
"0.0121333335144804","1","CHIR"
"0.0239169177539616","1","CHIR"
"0.0167264535445145","1","CHIR"
"0.0089775861372689","1","CHIR"
"0.017631577027961","1","CHIR"
"0.036728748703974","1","CHIR"
"0.0205114863349387","1","CHIR"
"0.0212326536531766","1","CHIR"
"0.0387885536722057","1","CHIR"
"0.0542212644308405","1","CHIR"
"0.0539472929349753","1","CHIR"
"0.0113502976197497","1","CHIR"
"0.0167535298152763","1","CHIR"
"0.0801742826412955","1","CHIR"
"0.083647472870397","1","CHIR"
"0.0506945331635226","1","CHIR"
"0.0156478351334478","1","CHIR"
"0.0256964222604993","1","CHIR"
"0.0561605510588293","1","CHIR"
"0.0495389123238124","1","CHIR"
"0.0467450017828638","1","CHIR"
"0.0103355654972674","1","CHIR"
"0.00740052597849537","1","CHIR"
"0.0191274752927638","1","CHIR"
"0.0231324733236917","1","CHIR"
"0.00710901652671804","1","CHIR"
"0.0080699257583373","1","CHIR"
"0.00534879100186071","1","CHIR"
"0.0237856333479158","1","CHIR"
"0.0189711257007765","1","CHIR"
"0.010926085235643","1","CHIR"
"0.0284909025049","1","CHIR"
"0.0253412962983469","1","CHIR"
"0.0243530340843621","1","CHIR"
"0.030508281426192","1","CHIR"
"0.0525335101568304","1","CHIR"
"0.0257405746172015","1","CHIR"
"0.0254291850109965","1","CHIR"
"0.0627198678817986","1","CHIR"
"0.0410541709457962","1","CHIR"
"0.0382528701927811","1","CHIR"
"0.0210973221733297","1","CHIR"
"0.0247530789181443","1","CHIR"
"0.0730092248109969","1","CHIR"
"0.0436639620509234","1","CHIR"
"0.0436921899439278","1","CHIR"
"0.0214489759061611","1","CHIR"
"0.0133058348097391","1","CHIR"
"0.0152516520269104","1","CHIR"
"0.0245347292660526","1","CHIR"
"0.010761727845768","1","CHIR"
"0.00563550293411983","1","CHIR"
"0.0191330137489661","1","CHIR"
"0.0366721286404733","1","CHIR"
"0.00929148267668679","1","CHIR"
"0.007832206280505","1","CHIR"
"0.0284258888167003","1","CHIR"
"0.0443277485239729","1","CHIR"
"0.0116583873836949","1","CHIR"
"0.0134406872811169","1","CHIR"
"0.0615915363316775","1","CHIR"
"0.0836519508643075","1","CHIR"
"0.0534331951984769","1","CHIR"
"0.00882873335054413","1","CHIR"
"0.0148738933351316","1","CHIR"
"0.0886959649430302","1","CHIR"
"0.0989683001972792","1","CHIR"
"0.0542952717762311","1","CHIR"
"0.0122621588753804","1","CHIR"
"0.0204913534469859","1","CHIR"
"0.0872093989662134","1","CHIR"
"0.0934155770632654","1","CHIR"
"0.038910668191046","1","CHIR"
"0.0067623996587011","1","CHIR"
"0.0113949994713963","1","CHIR"
"0.0329182918516001","1","CHIR"
"0.0130940087477394","1","CHIR"
"0.00480103389279634","1","CHIR"
"0.0107369283286464","1","CHIR"
"0.0233896702831547","1","CHIR"
"0.0201597755602178","1","CHIR"
"0.00860190303536763","1","CHIR"
"0.0150136374737772","1","CHIR"
"0.0384471329488765","1","CHIR"
"0.0239236965803432","1","CHIR"
"0.0217083218880175","1","CHIR"
"0.0338764057396846","1","CHIR"
"0.0533625033762436","1","CHIR"
"0.0559490946910363","1","CHIR"
"0.011385482302849","1","CHIR"
"0.0168244601056392","1","CHIR"
"0.077145744480323","1","CHIR"
"0.0866866293231233","1","CHIR"
"0.05188967474585","1","CHIR"
"0.015163676639964","1","CHIR"
"0.0251969479178936","1","CHIR"
"0.0511576211555198","1","CHIR"
"0.0526021872657091","1","CHIR"
"0.0499126584051683","1","CHIR"
"0.00956817608891059","1","CHIR"
"0.00666270435964551","1","CHIR"
"0.0212718083776543","1","CHIR"
"0.0258274937653087","1","CHIR"
"0.00644157699193186","1","CHIR"
"0.00822018645443599","1","CHIR"
"0.00567102170042213","1","CHIR"
"0.0230614844547652","1","CHIR"
"0.0174743836675208","1","CHIR"
"0.0121292027505865","1","CHIR"
"0.0330479952159088","1","CHIR"
"0.0236225260344898","1","CHIR"
"0.0203554817958704","1","CHIR"
"0.0319010306436445","1","CHIR"
"0.0603298618885615","1","CHIR"
"0.0246135600345825","1","CHIR"
"0.0226624686278701","1","CHIR"
"0.0643374037054331","1","CHIR"
"0.0497840795066119","1","CHIR"
"0.0387117289953802","1","CHIR"
"0.0182658488379169","1","CHIR"
"0.0243967678255665","1","CHIR"
"0.0741887411621134","1","CHIR"
"0.0430401681437105","1","CHIR"
